4	1	0	0	2	3	0	0	3	3	3	0	2	2	3	0.537305137375294	0.80389584340516	1.14060815819582	0.304416916020125
1	1	0	0	1	1	3	2	2	1	4	0	2	4	3	0.487951529116978	0.877640415403191	0.757569668926485	0.335699845906661
1	2	0	0	2	1	0	0	3	1	0	0	2	2	2	0.546755487517993	0.759284248879155	1.1159864996021	0.329226620257437
4	4	0	0	2	1	0	0	3	4	4	0	2	2	3	0.650996558774732	1.02101496801963	0.914097037375138	0.283956686347009
4	3	0	0	1	1	0	0	1	4	4	0	2	2	3	0.609733515926701	0.38381329070034	1.07133621003282	0.324903045805125
4	4	0	0	4	1	0	0	3	3	4	3	2	2	4	0.710554022656954	0.296164698382366	1.34351816639915	0.210537542578117
1	4	0	0	1	3	0	0	3	3	0	0	2	2	2	0.629498040986836	1.30260280928021	1.3505155156375	0.243020316149388
4	4	0	0	1	3	2	0	1	3	2	0	2	3	3	0.63284904166237	1.01134755742764	1.17015542062173	0.331084174885718
4	2	0	0	2	2	0	0	4	2	0	0	2	2	2	0.50783675575696	0.957836301585203	1.17433443005338	0.230940413551006
2	4	0	0	1	4	0	0	3	3	1	0	2	2	3	0.565135661459441	0.868243647956768	1.30105347249837	0.238001569474426
2	4	4	0	4	4	0	0	2	4	4	0	3	2	3	0.356133716966669	1.01013588045785	0.658154138650775	0.263029472617853
2	1	3	1	1	1	2	0	3	4	0	0	4	3	2	0.263933417286687	0.948689897258817	0.86726018513391	0.135969522806131
1	1	3	0	3	2	2	0	2	1	0	0	3	3	2	0.408790321942377	0.648521275482628	0.984578767214024	0.20525947783313
4	3	0	0	2	4	1	1	2	3	3	1	2	4	4	0.49786932865068	1.14626825575096	1.1199534733382	0.374915992131071
3	1	0	0	4	1	0	0	2	3	3	3	2	2	4	0.49227026750509	1.19190742842643	1.46269620121885	0.174063113627184
1	1	0	0	3	4	0	0	3	4	1	0	2	2	3	0.477182723775032	1.09370677366207	1.16968886796561	0.268072615184147
4	1	0	0	1	2	0	0	3	3	4	0	2	2	3	0.568053761307524	1.11801723777888	0.903880251092494	0.313733244369326
1	1	0	0	3	2	0	0	2	2	0	0	2	2	2	0.644907841881501	0.507958560285441	1.10268571646192	0.317627502554182
2	1	0	0	1	1	4	0	1	4	0	0	2	3	2	0.50112466657252	1.26188366586558	0.776347610164214	0.271185813042017
1	4	0	0	3	4	2	4	1	3	4	1	2	4	4	0.561395517112835	1.07877915385193	1.07623084731497	0.19588792462696
2	4	0	0	4	3	0	0	3	3	1	0	2	2	3	0.573611484161021	0.981618511405833	1.21889576790624	0.351327342598094
4	1	0	0	3	3	1	0	4	1	0	0	2	3	2	0.55015500212809	1.14034841427201	1.00752033630847	0.297218780687209
1	3	0	0	4	3	0	0	4	4	3	0	2	2	3	0.492530949605967	1.31580077273542	1.01471212427381	0.178522608834047
2	2	0	0	2	2	2	1	1	2	1	4	2	4	4	0.492567101397806	1.29374879244714	0.934994530212752	0.27646573928398
4	3	1	0	1	2	4	1	1	1	0	0	3	4	2	0.331456047334462	0.741266036363504	1.24328291676099	0.0929455628011272
3	3	0	0	2	2	3	4	2	3	2	0	2	4	3	0.472735250877331	0.888750222751589	1.01403507893762	0.223917386667222
1	1	1	0	3	3	0	0	3	2	3	0	3	2	3	0.40774813973355	1.02769870659483	0.996979199277553	0.245312382238917
2	4	0	0	3	3	1	0	3	4	3	0	2	3	3	0.590544148330547	1.08354428190481	1.20298780705589	0.355381168216857
3	4	0	0	3	2	3	4	3	1	4	1	2	4	4	0.587131392342085	1.2782205099146	1.14390645105358	0.129352506797777
4	4	0	0	1	4	0	0	3	1	2	0	2	2	3	0.657043685856029	1.13697181275699	1.19642733694578	0.28675163361538
2	2	0	0	3	3	0	0	3	1	1	1	2	2	4	0.580365585315183	0.967877392880527	0.961411383933828	0.411625468479394
4	2	0	0	3	1	0	0	3	2	3	2	2	2	4	0.585669140845168	0.599826882227495	1.0078759831272	0.373545687730391
4	3	0	0	2	4	1	0	2	2	0	0	2	3	2	0.600168945530317	1.13497548831673	0.767312060915453	0.296697501466308
4	4	0	0	4	3	4	0	2	1	0	0	2	3	2	0.655148049558317	1.1296648324983	1.08063618646365	0.359033742993811
2	1	0	0	1	2	1	0	3	1	0	0	2	3	2	0.642966806928401	0.455574054776845	0.875697076784869	0.331259418994152
3	3	0	0	3	3	4	3	1	2	0	0	2	4	2	0.477565005780951	1.13647743452898	1.2070049731168	0.341992116919391
3	4	0	0	2	4	3	4	4	1	2	3	2	4	4	0.577945365358497	1.19061054056956	0.703748046100646	0.294487279045859
4	4	0	0	3	4	1	0	3	1	0	0	2	3	2	0.664872042139448	1.00038906340705	1.10429558566067	0.317830046344121
2	2	0	0	2	1	2	2	2	4	3	4	2	4	4	0.555095998513647	0.76492823516669	0.731547375241872	0.309422519856553
4	4	2	0	1	3	0	0	4	1	0	0	3	2	2	0.374386693900694	1.06723269830486	0.81094897688031	0.259306932571804
3	4	0	0	4	2	1	4	2	3	4	1	2	4	4	0.625937838073965	0.591830215147354	1.01163534628461	0.183817450809117
4	3	0	0	1	1	1	0	1	2	3	3	2	3	4	0.576479945826698	0.962287203588793	1.29712750191349	0.411310847113727
1	1	0	0	1	1	0	0	2	2	1	3	2	2	4	0.673949053837789	1.04652007878255	0.607628553920028	0.196125716666364
4	4	0	0	4	3	0	0	1	2	1	1	2	2	4	0.681868338825818	1.00383232548186	1.36080464365367	0.330414768084748
1	4	0	0	2	3	3	0	1	3	2	2	2	3	4	0.670042928538359	0.946660984338128	1.30878742114921	0.245523552134513
2	1	0	0	1	3	3	1	2	2	4	0	2	4	3	0.523548781270196	1.01487769131631	1.00766294130934	0.320643929173482
2	3	0	0	3	2	1	0	4	2	0	0	2	3	2	0.548793789384228	1.07288170022245	0.820135704781344	0.439763213741918
1	4	0	0	3	4	0	0	1	3	2	0	2	2	3	0.656850773272654	1.02670448047419	0.755647185283071	0.294201986630284
1	4	2	0	4	1	2	0	1	3	3	0	3	3	3	0.391978718614392	0.5335823153121	0.874237072470253	0.557746508383304
1	4	0	0	1	4	3	0	4	4	1	2	2	3	4	0.619144154372205	1.29570917774866	1.32949725995231	0.234480589218055
3	1	0	0	3	3	1	0	1	1	0	0	2	3	2	0.61013391868156	0.869831509507669	1.05956647664515	0.430092902323307
4	4	0	0	3	2	3	1	4	4	0	0	2	4	2	0.70714385529772	1.128648865871	0.782616861226443	0.360625342752834
1	4	0	0	1	3	2	0	3	4	4	0	2	3	3	0.697140742955631	0.78994528185164	0.654011153500929	0.30962561134739
1	2	0	0	3	3	0	0	3	4	2	3	2	2	4	0.538749744076112	1.07135827613064	0.569072793245946	0.313005128518674
2	4	0	0	4	4	0	0	4	3	0	0	2	2	2	0.698050791807931	1.16146879701426	0.583695060963057	0.22848029372433
1	3	0	0	1	1	0	0	3	3	2	0	2	2	3	0.682014352009893	0.730547173214296	1.0799750216358	0.328356532710287
4	4	0	0	3	2	0	0	4	3	2	0	2	2	3	0.725856225180471	1.24479814555286	1.10007922955756	0.290195921182827
3	4	0	0	3	3	2	0	3	2	2	0	2	3	3	0.710115365576755	0.888628167820434	1.11376074127533	0.405152911385301
2	4	0	0	1	4	0	0	3	3	4	4	2	2	4	0.618679622554747	1.18109049102976	1.00121128588172	0.325232119466775
1	1	0	0	4	3	3	0	3	2	0	0	2	3	2	0.67532668892734	1.01753349260122	0.659373913251087	0.244016092427185
4	1	0	0	2	4	2	0	4	2	0	0	2	3	2	0.563326113857326	1.10397348765674	1.02914366040476	0.323429763154571
2	1	0	0	3	4	0	0	4	1	2	3	2	2	4	0.54902117594065	0.941390011082402	1.47433961122395	0.267512341739323
1	2	0	0	3	3	0	0	3	3	0	0	2	2	2	0.616274446401174	0.622543164514794	0.874170340625061	0.334878869776105
4	1	0	0	3	4	0	0	1	1	0	0	2	2	2	0.678305447466803	1.04027238720715	0.704566715978191	0.355189990394487
2	2	0	0	3	4	0	0	1	2	3	0	2	2	3	0.559214384130853	0.718850210515487	1.07425430487975	0.334981197472028
2	1	0	0	1	4	3	4	3	4	0	0	2	4	2	0.608331197854942	1.22981203609423	0.702134322929412	0.0949259641277957
3	3	0	0	4	1	1	0	1	3	0	0	2	3	2	0.520219700107327	1.06104285510585	1.10749563103879	0.302567139267145
4	4	0	0	4	2	0	0	2	3	0	0	2	2	2	0.772886047725814	0.731166776845295	1.0691637580966	0.445070796151254
1	1	0	0	3	2	4	4	3	1	1	1	2	4	4	0.4644846261304	1.15238702536482	1.08717828772681	0.274193966796866
4	1	1	0	1	3	0	0	3	3	3	0	3	2	3	0.40598617988665	0.804586304626492	1.03499456960613	0.439764647666458
2	4	0	0	4	1	4	0	4	3	4	3	2	3	4	0.6036079330246	1.11587000568271	0.987933283560046	0.238113100320803
4	2	0	0	3	3	2	0	2	4	4	0	2	3	3	0.634955508936006	0.429228707789864	0.922856406573158	0.610191768585543
4	1	0	0	3	3	1	4	3	2	0	0	2	4	2	0.646487752081257	1.14760548463024	0.607060171431818	0.414545310194108
2	4	0	0	4	1	0	0	4	3	0	0	2	2	2	0.776179093441198	0.999350136463632	0.517555069518503	0.296166058422093
3	3	0	0	2	1	1	4	1	4	0	0	2	4	2	0.522386947261846	1.21206412631105	0.943646660736787	0.43328582903015
4	4	0	0	4	1	0	0	2	2	4	0	2	2	3	0.72743873210279	0.998180151622397	1.21123331392575	0.297249038470836
1	3	0	0	3	2	3	4	3	3	2	0	2	4	3	0.538744195334012	1.13683345761081	0.684321400660674	0.334388510660286
4	4	0	0	3	1	3	1	2	4	0	0	2	4	2	0.738829720592453	0.733995655679362	1.22307768167919	0.306026365370354
2	4	0	0	3	1	0	0	2	3	0	0	2	2	2	0.784206575714227	1.21836252536545	0.67322430664588	0.319388059268847
2	3	0	0	4	3	0	0	3	3	0	0	2	2	2	0.865983793280391	1.22216164907491	0.517436345768733	0.295758252382676
3	1	0	0	4	2	0	0	4	2	3	2	2	2	4	0.596325609986495	0.866849509024866	0.921114792928904	0.243300788387081
4	4	0	0	4	2	0	0	3	3	0	0	2	2	2	0.800446118779708	0.840032668116702	0.955623817329865	0.466487417521385
2	3	0	0	4	2	2	2	2	2	0	0	2	4	2	0.576282213018718	1.06881123442794	1.04587831885891	0.220019993393664
2	4	0	0	1	2	0	0	2	1	0	0	2	2	2	0.693363329983864	0.988120877206607	1.39898325605896	0.370498300525027
3	3	0	0	3	1	4	0	1	2	0	0	2	3	2	0.754005652731952	0.592060562120333	0.691811230651272	0.303745873641136
2	4	4	4	2	2	0	0	2	2	0	0	4	2	2	0.335854483409498	1.03725183035973	1.10511351806586	0.269001908534787
4	4	0	0	2	2	1	0	2	3	3	0	2	3	3	0.758463911303132	0.849236414863709	0.896774837083005	0.435789464949992
2	2	0	0	3	2	0	0	2	4	1	0	2	2	3	0.711726808952592	0.565649146720622	1.29546939522934	0.350871841030474
4	4	0	0	2	2	0	0	3	4	0	0	2	2	2	0.78623113922256	0.985496839584227	1.00116530058147	0.423334067903319
1	3	0	0	2	3	0	0	3	3	3	0	2	2	3	0.674337875107149	0.829893443045293	1.01016223328002	0.353111459786115
2	1	4	0	1	4	1	2	3	1	3	3	3	4	4	0.387753437594565	1.49447746258085	1.04394305784952	0.368129547344551
4	4	0	0	1	3	4	0	3	4	4	3	2	3	4	0.723127400895043	0.930872613839544	1.21891808578463	0.34013255789679
4	1	0	0	3	4	2	0	2	4	0	0	2	3	2	0.66744957682133	0.873026105878946	0.802801069176094	0.410807996891529
2	1	0	0	4	2	3	0	3	4	0	0	2	3	2	0.54797883899555	1.46334519866192	1.03958528305846	0.214727465675627
1	3	0	0	3	4	3	0	2	3	0	0	2	3	2	0.622480970238551	1.16976663681821	0.906335051533112	0.242433441071082
1	1	0	0	2	4	3	1	2	1	2	0	2	4	3	0.506086929552277	1.05737523795821	1.12906596844121	0.406876765717118
4	4	0	0	1	4	0	0	3	4	3	3	2	2	4	0.763890347956973	0.744597573312755	1.12389484245348	0.442655474748734
4	4	0	0	4	4	2	0	1	2	0	0	2	3	2	0.704308531999613	1.29238160906578	1.18925590908232	0.381606992872749
1	4	0	0	3	4	0	0	1	2	0	0	2	2	2	0.759970348422341	0.847009892585023	0.679842996769901	0.178466706548819
3	3	0	0	3	2	3	1	1	4	0	0	2	4	2	0.749381917760323	1.11793749517512	0.503594205327296	0.378596919175777
2	3	0	0	2	3	3	0	2	1	2	0	2	3	3	0.678302101555913	0.577601749155815	1.10348819442646	0.370717147093026
4	1	0	0	3	2	1	2	1	4	2	0	2	4	3	0.614085377317433	0.828182251507077	1.05031779020821	0.474485614281101
2	4	0	0	2	2	4	3	3	1	2	0	2	4	3	0.628502122820801	1.1458914665901	0.76005605686244	0.67906711778966
4	3	0	0	3	2	0	0	3	2	2	0	2	2	3	0.669139720327714	0.90935876402157	0.984884659463463	0.417669057823375
3	4	0	0	4	2	0	0	1	1	2	2	2	2	4	0.693666826839635	1.28896166498716	1.29758807997695	0.339607205039505
4	4	0	0	3	2	0	0	2	2	0	0	2	2	2	0.794773333325707	1.04143768389626	1.14733572259348	0.418304649426733
1	2	0	0	2	2	0	0	1	2	0	0	2	2	2	0.695240193321576	0.844510567424433	0.640944736016031	0.327355091569072
1	1	1	0	1	1	0	0	2	4	0	0	3	2	2	0.538898818423157	0.702517513079778	1.32082464980571	0.353531747542779
2	1	0	0	3	4	3	0	3	1	2	0	2	3	3	0.549634847999326	1.3196550110496	0.784748141377034	0.29494429415791
2	4	0	0	1	4	3	0	3	3	3	0	2	3	3	0.801192480630288	0.797060582247315	0.448238668347927	0.53219185476252
4	4	0	0	3	3	0	0	2	3	2	0	2	2	3	0.824239929681669	1.02643231632623	0.570477628527685	0.434790840173823
1	1	0	0	1	3	0	0	3	1	0	0	2	2	2	0.701373587420198	1.34944153941072	0.83040743548534	0.411947033411288
2	3	0	0	4	4	0	0	4	3	2	4	2	2	4	0.57405452481131	1.07113241529937	1.0263786195033	0.313366911121477
2	1	0	0	4	4	2	0	2	2	0	0	2	3	2	0.725459821480069	0.795708265414595	0.934782805227381	0.409410272798383
4	4	0	0	1	3	0	0	4	2	1	1	2	2	4	0.778348476496674	1.01989788525427	1.05256116812577	0.398781452049851
2	2	0	0	1	4	4	0	3	1	0	0	2	3	2	0.667660583639442	0.929810688246354	0.737459722280644	0.300410036175542
2	2	0	0	1	1	0	0	2	1	0	0	2	2	2	0.717628983420315	0.652127684178029	1.1187681892362	0.361245688067027
4	3	0	0	4	2	2	0	4	1	0	0	2	3	2	0.750827060615563	1.05636339843422	0.488310065689115	0.371775148173439
3	1	2	0	1	2	2	0	2	1	2	1	3	3	4	0.395690904225447	0.418537561290056	0.838293445238185	0.489100725735009
3	4	0	0	2	1	2	0	1	2	2	3	2	3	4	0.750711203220823	0.837453231595161	1.0570261629795	0.411937604548596
2	4	0	0	4	2	1	4	4	2	3	0	2	4	3	0.632200717050542	1.00915297139915	0.684911790020921	0.438811489061641
4	1	0	0	4	4	3	2	2	4	1	0	2	4	3	0.590104958391199	0.828288423485277	0.961403704335103	0.394015338003417
4	1	0	0	4	1	2	0	3	1	3	0	2	3	3	0.749530591670454	1.1444380722175	0.31386267265827	0.339170537611605
2	2	0	0	2	1	2	3	1	4	0	0	2	4	2	0.78152948616116	1.16681226036509	0.595144029916643	0.25583113959332
1	1	1	0	3	4	2	0	2	4	0	0	3	3	2	0.493111060346335	0.810497856848566	0.706956860751191	0.163432915176022
4	3	0	0	4	4	0	0	3	1	1	0	2	2	3	0.683872271624318	0.682406937554174	1.07814728786849	0.465887056251526
3	3	0	0	4	1	1	0	4	1	1	3	2	3	4	0.561491516227144	0.927586190966953	1.17447619168009	0.458973965552228
2	1	0	0	2	3	1	0	3	4	0	0	2	3	2	0.625668779262438	0.874543321974487	1.03751395183349	0.390891881716806
2	4	0	0	2	1	0	0	2	3	3	3	2	2	4	0.748588941161124	0.690783379877035	1.09448912941472	0.301567431727165
4	4	0	0	2	1	0	0	2	4	4	0	2	2	3	0.799293207633811	0.89520265290488	0.889293252973451	0.414018332409551
2	3	0	0	4	2	0	0	3	1	0	0	2	2	2	0.712840483721314	0.635525331019391	0.916542039415812	0.349344823939283
2	1	0	0	3	2	0	0	1	4	1	0	2	2	3	0.635726260614975	1.17664247154965	0.799656788634707	0.398179756163391
3	4	0	0	1	2	1	0	4	4	4	1	2	3	4	0.745290757949835	1.01359880259178	0.990979637924343	0.408778311762362
1	2	0	0	3	1	1	3	2	3	0	0	2	4	2	0.56912949994886	0.788261401665109	0.983707026212129	0.290318807303483
4	3	3	0	1	2	0	0	1	3	3	4	3	2	4	0.447373635575369	0.560155632588965	0.881744879897961	0.565334499813961
1	4	0	0	4	1	0	0	3	4	0	0	2	2	2	0.765911002645432	1.05667710598254	1.06722781664783	0.288910580743182
3	4	2	0	1	2	4	4	4	4	0	0	3	4	2	0.385469719160915	0.690302022488917	0.931336219787516	0.397276060838527
4	1	3	0	2	3	0	0	1	1	0	0	3	2	2	0.463840720717484	0.886070577213093	0.813674240606482	0.384354907551381
2	2	0	0	1	1	0	0	2	2	3	4	2	2	4	0.695429377977281	0.8435143737722	1.22952052523666	0.421815113385787
3	3	0	0	3	2	0	0	1	2	1	3	2	2	4	0.806861871768817	0.785647848228501	1.05207072848377	0.475642311519695
3	2	4	0	3	3	4	4	3	1	4	3	3	4	4	0.401421516537747	0.931500742543166	0.779575195092038	0.553278990997176
4	1	0	0	2	2	4	2	4	1	0	0	2	4	2	0.754840268825755	0.999942276821946	0.427962865063273	0.538642209753201
4	4	0	0	3	3	2	0	2	3	3	0	2	3	3	0.811901676646576	0.738186639501025	0.858482633985552	0.522351057750566
3	3	0	0	1	4	2	0	1	4	4	0	2	3	3	0.563478860418247	1.06673685955361	0.956892632124999	0.454351594388493
4	4	4	0	2	3	4	0	3	1	2	0	3	3	3	0.504836515971934	1.02269875607542	1.07629746424041	0.272140652582223
4	4	0	0	4	1	1	1	3	1	2	4	2	4	4	0.747201344923782	1.13322158114112	1.13341520488971	0.490725250960785
3	1	0	0	4	4	2	0	4	3	1	4	2	3	4	0.556827362108689	1.09524538976825	0.4777135883626	0.416441320691294
1	4	0	0	1	2	1	4	3	1	3	0	2	4	3	0.735111478888206	0.74493736397133	0.94488254883151	0.4779768529591
4	1	0	0	1	1	0	0	3	3	0	0	2	2	2	0.705955433889445	1.25119869939118	1.01493324526795	0.487576411852923
4	4	0	0	4	2	1	4	4	2	0	0	2	4	2	0.739645558696184	1.00326480308287	1.0101138386262	0.485775494935922
1	1	0	0	1	1	0	0	3	4	0	0	2	2	2	0.824993544685305	0.914834989623461	1.12189105760014	0.467537776625682
1	3	0	0	2	1	3	0	3	1	3	0	2	3	3	0.645915717490757	0.922540764033617	0.783429435539692	0.368423766884738
2	3	0	0	1	3	4	0	1	2	2	0	2	3	3	0.586830302115373	0.956050112676157	1.10388873726113	0.474739085740828
3	1	0	0	2	2	4	0	1	2	1	4	2	3	4	0.633347033164749	0.706532896135734	0.860926499185445	0.533418030500433
4	3	0	0	2	3	2	1	2	3	0	0	2	4	2	0.68947505096908	0.75672840165743	1.01753643681332	0.359795599595266
3	2	0	0	3	1	0	0	3	2	2	4	2	2	4	0.653497239403173	0.723571162966476	1.12955561867709	0.417727845370294
1	2	0	0	2	4	3	0	3	3	0	0	2	3	2	0.612017970521349	0.46987539611316	1.30220574132646	0.435183638748953
1	4	0	0	1	4	1	1	3	1	1	0	2	4	3	0.711712310019441	1.11880907895973	0.744512496247942	0.389326627067858
1	4	0	0	4	3	0	0	2	2	0	0	2	2	2	0.845088364874451	0.886785135303001	0.789464189590048	0.290626214258528
3	1	1	0	2	1	2	0	3	3	0	0	3	3	2	0.47873505923387	0.912563261981338	0.755257422955098	0.310553175219585
3	3	0	0	4	3	0	0	1	1	0	0	2	2	2	0.842760231864333	1.09455255679286	0.730158161571133	0.427945461327375
3	4	0	0	3	4	0	0	4	3	1	0	2	2	3	0.744612761103194	1.23255046540938	0.864802024821757	0.384980831356118
1	4	0	0	2	2	2	3	3	4	3	0	2	4	3	0.759610207533547	0.963019533539574	1.0574656611696	0.26057362382798
2	4	0	0	1	3	2	0	2	4	0	0	2	3	2	0.712545123132665	0.919872881064256	1.09761189904817	0.480171950179889
2	3	3	2	3	3	3	0	1	3	0	0	4	3	2	0.35611799741009	0.421516715961965	1.29778266166835	0.279070021558921
4	2	0	0	3	1	0	0	2	3	0	0	2	2	2	0.717550722098884	1.00955766380233	0.522222946753404	0.363006097876283
2	4	0	0	3	3	0	0	1	2	0	0	2	2	2	0.840979548376453	0.912413742464704	0.750952617726335	0.405680680494343
4	4	0	0	1	4	3	4	3	2	0	0	2	4	2	0.850643313477123	0.87485535886283	0.585015947599074	0.366198677224459
3	2	0	0	3	1	1	0	1	4	0	0	2	3	2	0.541030084950738	1.35445175402669	0.943610922518471	0.40974801500802
4	3	0	0	2	2	2	0	4	3	0	0	2	3	2	0.682081188718316	1.16399053875344	1.08262034430346	0.350771676056706
1	4	0	0	4	3	2	0	3	1	0	0	2	3	2	0.746973193343257	1.00362555566213	0.96326564766371	0.469607495610746
1	1	0	0	2	2	0	0	1	2	4	0	2	2	3	0.796104442748511	1.00893196537377	1.00702635638169	0.41984090078767
